userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (15,9.260698318481445)* (265,7.40818452835083) (11,7.243408203125)* (324,7.1678900718688965) (215,7.024662017822266) (48,7.00746488571167)* (170,6.78004264831543)* (53,6.7480974197387695)* (276,6.73099422454834) (300,6.5774736404418945) (674,6.513030529022217) (279,6.449097633361816) (169,6.3520097732543945)* (107,6.321380615234375)* (371,6.212302207946777) (1187,6.1766357421875) (203,6.117630958557129) (262,6.080989837646484) (632,5.9167585372924805) (440,5.913481712341309)
2674: (147,5.398691177368164) (744,5.0568766593933105) (941,5.0345611572265625) (15,4.967629432678223) (561,4.818857192993164) (8829,4.699496269226074) (1144,4.618579387664795) (4,4.480208873748779) (1297,4.4600043296813965) (575,4.438096046447754) (778,4.429200172424316)* (166,4.407437801361084) (345,4.404416084289551) (1278,4.396848678588867) (512,4.373419761657715) (626,4.34916877746582) (4131,4.347593307495117) (14660,4.328221797943115) (130,4.300586223602295) (459,4.26008415222168)
2677: (8829,9.09453010559082) (4787,8.539349555969238) (5229,8.138138771057129)* (5294,8.035798072814941) (3141,8.014887809753418) (4489,7.828578948974609)* (5484,7.816426753997803)* (3551,7.73231315612793) (21467,7.639721870422363) (12086,7.5803608894348145) (740,7.563083648681641) (3298,7.556017875671387) (3491,7.554685115814209) (3542,7.519132614135742) (8817,7.389941215515137) (1875,7.315739154815674) (4738,7.2883100509643555) (1892,7.131831169128418)* (8853,7.120988368988037) (5423,7.029730796813965)*
2678: (15,5.6113996505737305) (167,5.253718852996826) (324,4.4457221031188965) (162,4.3500213623046875) (81,4.048542022705078) (159,4.041728973388672) (721,3.9401893615722656) (139,3.923062801361084)* (67,3.9173102378845215) (173,3.8131229877471924) (560,3.791077136993408) (215,3.7358222007751465) (170,3.6935908794403076) (130,3.6789238452911377) (106,3.646498680114746) (592,3.578028440475464) (632,3.575904607772827) (2,3.571575403213501) (363,3.5599799156188965) (0,3.54189133644104)
2679: (136,5.184622287750244)* (512,5.168034553527832)* (520,4.76413106918335)* (560,4.651755332946777)* (147,4.523082733154297) (519,4.507442474365234) (164,4.4970502853393555)* (1273,4.446512699127197)* (1278,4.207890510559082) (2066,4.130388259887695) (153,4.06674861907959) (915,4.056514739990234) (185,4.004221439361572)* (166,3.915506362915039) (889,3.9095852375030518) (539,3.9035191535949707) (904,3.8555777072906494) (592,3.8333280086517334) (1027,3.775738000869751) (1063,3.7655515670776367)
2680: (2761,13.704910278320312)* (2945,12.068708419799805)* (292,11.229726791381836) (522,11.069354057312012)* (192,10.870560646057129)* (182,10.844287872314453)* (893,10.767683029174805)* (2958,10.453592300415039)* (2955,10.023622512817383)* (588,10.020174026489258)* (267,10.018831253051758) (950,9.853938102722168) (1581,9.649419784545898)* (1251,9.63055419921875)* (5038,9.615821838378906) (910,9.58818244934082)* (57,9.525689125061035) (8723,9.499523162841797) (578,9.47806167602539) (1991,9.428733825683594)*
2681: (2137,4.202393531799316) (942,4.167070388793945) (3255,4.162031173706055) (15107,3.9700584411621094) (1100,3.9571356773376465) (806,3.888068914413452) (2143,3.8654732704162598) (2814,3.8373868465423584) (649,3.7030253410339355) (1098,3.698988676071167) (3280,3.5814685821533203) (660,3.5274882316589355) (642,3.481395959854126) (625,3.3983280658721924) (808,3.392312526702881) (200,3.3237624168395996) (640,3.310938835144043) (2131,3.2707533836364746) (3274,3.257354736328125) (653,3.2523844242095947)
2683: (1273,2.4191057682037354) (493,2.24428129196167) (519,2.1742424964904785) (512,2.1535205841064453) (906,2.144984483718872) (862,2.0233917236328125) (1022,2.010697841644287) (2069,1.9019749164581299) (907,1.8589973449707031) (1116,1.8284850120544434) (419,1.7925794124603271) (136,1.7868893146514893) (1172,1.709397792816162) (904,1.7079874277114868) (874,1.6320350170135498) (2899,1.6232305765151978) (2761,1.577343463897705) (2026,1.5710229873657227) (1062,1.5527904033660889) (707,1.5364439487457275)
2684: (17670,10.02903938293457) (11555,8.998798370361328) (9212,8.741799354553223) (649,8.405011177062988) (8716,7.806557655334473) (650,7.800345420837402) (4586,7.725573539733887) (555,7.651303291320801) (2839,7.4058098793029785) (13323,7.38458251953125) (1276,7.30744743347168) (1100,7.196369647979736) (10103,7.0968475341796875) (2981,7.016031742095947) (1684,7.0080437660217285) (1378,6.99983024597168)* (1072,6.96864652633667) (2803,6.931954860687256) (20684,6.799803733825684) (572,6.774998664855957)
2685: (1002,2.3959767818450928) (1010,2.382056713104248) (4144,2.3233485221862793) (774,2.2275004386901855) (1684,2.01473331451416) (588,2.0102665424346924) (427,2.00052547454834) (1958,1.9939240217208862) (5764,1.934675693511963) (1914,1.917816400527954) (76,1.8747478723526) (4709,1.8582186698913574) (1964,1.849457859992981) (2172,1.847058653831482) (1021,1.8437639474868774) (2193,1.838036060333252) (2761,1.8226979970932007) (496,1.7828140258789062) (1396,1.7733180522918701) (865,1.7533698081970215)
2686: (1210,5.137165546417236) (263,4.696413040161133) (54,4.681243419647217)* (31,4.592207908630371) (307,4.559045791625977) (3708,4.5161871910095215) (274,4.376801013946533) (294,4.342196941375732) (1051,4.292284965515137) (4144,4.2762627601623535) (276,4.193298816680908) (265,4.191454887390137) (15098,4.158412933349609)* (189,4.152100086212158) (61,4.07861328125) (1831,4.065510272979736) (5614,4.0242462158203125) (1396,4.013166904449463) (2929,3.9584102630615234) (368,3.956643581390381)
2687: (628,5.195224285125732) (1100,5.043774127960205) (643,4.87306022644043) (618,4.558640480041504) (1087,4.479704856872559) (200,4.467597961425781) (1381,4.431798934936523) (657,4.356878757476807) (2839,4.282447814941406) (1094,4.2055344581604) (1095,4.138142108917236) (1649,4.117744445800781) (625,4.0842108726501465) (619,4.0326385498046875) (941,3.9354963302612305)* (1101,3.914245843887329) (6924,3.8879380226135254) (609,3.878843069076538) (651,3.877572774887085) (1683,3.853605270385742)
2688: (16,3.4204347133636475) (6215,3.12858510017395) (72,3.1198835372924805) (661,3.01065993309021) (248,2.936030864715576) (897,2.872852325439453) (88,2.800929069519043) (5823,2.7527644634246826) (949,2.6177666187286377) (3780,2.565612554550171)* (5737,2.561248779296875) (964,2.4687299728393555) (18,2.4330787658691406) (258,2.4013819694519043) (13,2.394937515258789) (6090,2.3940625190734863) (2899,2.3903303146362305) (9,2.3396151065826416) (82,2.2508506774902344) (2862,2.2429022789001465)
2689: (493,3.967249631881714) (592,3.83726167678833) (2026,3.6457595825195312) (897,3.4696364402770996) (560,3.4564120769500732) (185,3.381709575653076) (575,3.2575628757476807) (707,3.2383995056152344) (915,3.2378504276275635) (153,3.229132652282715) (1144,3.194176197052002) (904,3.190284252166748) (1116,3.0921406745910645) (166,3.070432662963867) (147,3.065786123275757) (932,3.0369272232055664) (3346,3.0335464477539062) (2082,2.9982266426086426) (72,2.989755153656006) (136,2.971147060394287)
2690: (3350,6.910133361816406) (4540,6.707308769226074) (2677,6.380931377410889) (2830,6.367012023925781) (3141,6.211241722106934) (4489,6.208653450012207) (3347,6.012781620025635)* (561,5.778385162353516) (3908,5.457751274108887) (4623,5.446770191192627) (2673,5.413381576538086) (594,5.342116355895996) (4517,5.308810234069824) (2328,5.183040618896484)* (11261,5.1371002197265625) (6941,5.132462501525879) (3548,5.113426208496094) (5013,5.03842830657959) (1894,5.003303050994873) (3542,4.991151809692383)
2691: (1144,9.800325393676758)* (642,7.380776405334473) (493,7.155302047729492) (136,6.999505519866943) (519,6.940505504608154) (1063,6.915680408477783) (419,6.847919940948486)* (570,6.676112174987793) (3346,6.6191840171813965) (1273,6.524122714996338) (1790,6.4432268142700195)* (941,6.431761741638184) (2069,6.372385025024414) (546,6.279237270355225)* (2779,6.240749359130859) (3266,6.133188724517822) (1100,6.1046247482299805)* (1091,6.091438293457031) (3655,5.898408889770508) (520,5.8530683517456055)
2692: (2147,4.839079856872559) (1321,4.365265369415283)* (4468,4.329965591430664) (3716,4.312833786010742) (3717,3.9593214988708496) (1353,3.9541220664978027) (1900,3.9530258178710938) (3741,3.9290263652801514)* (6906,3.908609390258789) (3086,3.8338162899017334) (3483,3.8122806549072266) (2058,3.6212828159332275) (1362,3.6060409545898438) (3117,3.589226722717285) (2185,3.5764684677124023) (5241,3.5617635250091553) (18,3.5575098991394043) (4887,3.5317459106445312) (1694,3.5063276290893555) (2675,3.453237533569336)
2693: (1847,9.295429229736328)* (142,8.942537307739258)* (671,7.975835800170898) (1919,7.719426155090332) (941,7.651876926422119) (4150,7.5354905128479) (4787,7.528569221496582) (20678,7.423618316650391)* (265,7.420807838439941)* (1851,7.278076648712158)* (5487,7.243477821350098) (61,7.178377151489258) (2071,7.011319160461426) (4738,6.986739635467529)* (189,6.966045379638672) (5207,6.933087348937988) (679,6.9105939865112305) (298,6.880716323852539)* (459,6.835119247436523) (5499,6.770613193511963)
2694: (941,6.796769618988037) (592,5.794527053833008)* (2137,5.769618511199951)* (806,5.722054958343506) (2114,5.7114338874816895) (649,5.574647903442383) (185,5.451471328735352) (3350,5.260385036468506) (625,5.153690814971924) (572,5.133302211761475) (650,4.965444564819336) (1091,4.866813659667969) (1100,4.86443567276001) (4428,4.842372894287109) (2779,4.751449108123779) (575,4.619118690490723) (3280,4.616185188293457) (1689,4.612880229949951) (628,4.611668109893799) (642,4.479701042175293)
2696: (592,3.415201187133789) (15,3.4005990028381348) (493,3.318108558654785) (136,3.2550811767578125) (560,3.2360877990722656) (2069,3.2035231590270996) (168,2.9045357704162598) (167,2.7907586097717285) (130,2.777939796447754) (2026,2.7686262130737305) (67,2.7406351566314697) (11,2.739015579223633) (520,2.7309749126434326) (159,2.726562976837158) (707,2.7215025424957275) (661,2.7015814781188965) (16,2.6702747344970703) (131,2.666602611541748) (215,2.6476659774780273) (123,2.644817352294922)
2697: (494,15.74747085571289) (102,13.561156272888184)* (1431,13.532630920410156) (3804,12.973148345947266) (880,12.430233001708984)* (1383,12.089134216308594)* (529,12.026922225952148)* (849,11.932313919067383)* (1508,11.645017623901367) (968,11.628877639770508) (1469,11.563131332397461) (731,11.559521675109863)* (3144,11.493280410766602) (1199,11.449983596801758) (1038,11.425359725952148)* (424,11.291387557983398) (3308,11.187116622924805) (2025,11.160547256469727)* (1222,11.157371520996094)* (108,10.847501754760742)*
2698: (560,7.947175979614258)* (512,7.191607475280762) (185,6.929760932922363)* (1063,6.851043701171875)* (130,6.728934288024902) (520,6.50678825378418) (592,6.4209136962890625) (1278,6.4133806228637695) (106,6.1089019775390625) (139,6.0669169425964355) (159,6.06266450881958)* (1267,5.924118995666504) (324,5.887327194213867) (8,5.702218532562256) (170,5.647406578063965) (81,5.611425876617432) (11,5.549293518066406) (48,5.523571014404297) (818,5.485665321350098) (553,5.4629364013671875)*
2699: (11,7.053828239440918) (17,6.533024311065674) (366,6.46319580078125) (364,6.438137054443359)* (324,6.379842758178711) (1196,6.372343063354492) (0,6.328921318054199) (131,6.22068452835083) (168,6.194417953491211) (113,6.082357406616211) (312,6.032844066619873)* (4181,5.946537971496582)* (722,5.798812389373779) (207,5.778056621551514) (674,5.711938381195068) (360,5.705460548400879) (81,5.698120594024658) (107,5.685441017150879)* (210,5.658415794372559) (421,5.651947975158691)
2700: (2066,5.873230934143066) (1144,5.6837849617004395) (131,5.583546161651611) (67,5.51948881149292) (512,5.4950714111328125) (130,5.393845558166504)* (159,5.273792266845703) (493,5.15181303024292) (915,5.11534309387207) (592,5.074043273925781)* (186,5.035219192504883) (81,4.996346473693848) (172,4.932619094848633)* (911,4.878598690032959) (153,4.828268051147461) (48,4.737875938415527) (2244,4.729550838470459) (17,4.613278388977051) (167,4.601593971252441) (113,4.578895568847656)
2701: (15,2.6173269748687744) (167,2.299917459487915) (170,2.2004923820495605) (324,2.1555347442626953) (276,2.141800880432129) (173,2.141145944595337) (670,2.1064724922180176) (1187,2.0728394985198975) (159,2.0569074153900146) (67,1.973029375076294) (371,1.9270501136779785) (300,1.9192010164260864) (363,1.91544508934021) (35,1.912550687789917) (404,1.9053006172180176) (632,1.853568434715271) (87,1.8492515087127686) (139,1.8440909385681152) (101,1.8422651290893555) (84,1.8416430950164795)
2702: (15,6.945277690887451) (167,6.380838394165039) (131,5.867514133453369)* (159,5.60957670211792) (215,5.54454231262207)* (324,5.21911096572876) (312,4.94398307800293) (11,4.870505332946777) (367,4.861481666564941) (210,4.793618202209473) (922,4.767441749572754) (4,4.706687927246094) (17,4.629366874694824) (162,4.521579265594482) (158,4.428664207458496) (156,4.417378902435303) (81,4.288216590881348) (371,4.28814697265625) (1894,4.236222743988037) (298,4.220580101013184)
2703: (592,3.7423863410949707) (2779,3.563997507095337)* (185,3.4732699394226074) (2069,3.464366912841797) (512,3.438582420349121) (147,3.3724803924560547) (1273,3.226879596710205) (3344,3.1366541385650635) (1116,3.11342716217041) (575,3.0923850536346436) (560,3.059643507003784) (3346,2.9736499786376953) (523,2.909024715423584) (1144,2.861218214035034) (1062,2.8343935012817383) (906,2.8287441730499268) (932,2.8273606300354004) (2096,2.780195713043213) (802,2.7575490474700928) (3347,2.705925464630127)
2705: (16,5.597155570983887) (82,5.289203643798828) (48,5.287519454956055) (14,5.282177925109863) (11,5.233406066894531) (168,5.213571071624756) (174,5.171319961547852) (9,5.169985294342041) (276,5.152462959289551) (72,5.029387474060059)* (15,4.6989521980285645) (18,4.573982238769531) (123,4.514536380767822) (354,4.487375259399414) (258,4.486054420471191) (17,4.403414726257324) (135,4.399345397949219) (113,4.36395788192749) (215,4.323085784912109) (159,4.278651237487793)
2706: (5823,4.839348793029785) (6215,4.646196365356445) (2131,4.451292037963867) (387,4.352851867675781) (2814,4.276535511016846) (3257,4.243760108947754) (3717,4.033736705780029) (3114,4.025742530822754) (808,3.979438066482544) (1093,3.9547786712646484) (483,3.87430477142334) (4410,3.842630624771118) (2243,3.8336892127990723) (5871,3.833056926727295) (4232,3.8186230659484863) (7284,3.8169360160827637) (3730,3.7481889724731445) (6075,3.726717710494995) (247,3.712308168411255) (5313,3.701357841491699)
2707: (2821,10.00052261352539)* (11668,9.891179084777832)* (3288,9.808565139770508) (325,9.6431884765625)* (559,9.504608154296875)* (4696,9.438941955566406)* (5528,9.359527587890625)* (1074,9.34499740600586)* (3806,9.296707153320312)* (4792,9.184050559997559)* (538,9.07783317565918)* (1572,9.05738353729248)* (5447,9.021886825561523)* (4486,8.848697662353516)* (1886,8.76541519165039)* (5165,8.749446868896484)* (387,8.708091735839844)* (481,8.698014259338379)* (4893,8.693931579589844)* (5536,8.686514854431152)
2710: (15,2.8973793983459473) (167,2.441004753112793) (324,2.222740650177002) (136,2.1788077354431152) (81,2.1764919757843018) (173,2.1733717918395996) (135,2.092311382293701) (130,2.062689781188965) (159,2.057018756866455) (265,2.0178544521331787) (139,2.006870746612549) (67,2.003344774246216) (170,1.9738333225250244) (106,1.9484343528747559) (512,1.9319336414337158) (53,1.9165947437286377) (419,1.8951358795166016) (674,1.849870204925537) (632,1.818054437637329) (364,1.7976641654968262)
2711: (185,7.273021221160889) (941,6.299607753753662)* (512,5.809748649597168) (523,5.768768310546875) (575,5.764368534088135) (1144,5.647590637207031) (519,5.382911205291748) (2779,5.3814897537231445) (2131,5.351492404937744) (3744,5.320804595947266) (1116,5.19344425201416)* (762,5.020716667175293) (539,5.009192943572998) (178,4.929798126220703) (1780,4.869863510131836) (493,4.820956707000732) (802,4.7594099044799805)* (1689,4.7072954177856445) (3346,4.6888933181762695) (89,4.660584449768066)
2712: (1813,9.382389068603516)* (6703,8.691659927368164)* (1353,8.377074241638184) (1250,8.074002265930176) (15,7.986281394958496) (1780,7.795223712921143)* (4345,7.784235954284668)* (4540,7.129581451416016) (2868,7.0969390869140625)* (414,6.916607856750488) (3522,6.847649574279785) (3511,6.844600677490234)* (2779,6.842148780822754) (371,6.809269905090332) (2365,6.800004482269287)* (832,6.645460605621338) (1144,6.60028076171875) (3941,6.555774688720703) (1111,6.518116474151611) (891,6.418695449829102)*
2713: (1790,4.6023736000061035) (1303,4.101720809936523) (2121,3.8605077266693115) (3916,3.7826344966888428) (3915,3.5838632583618164) (4893,3.540055274963379) (2609,3.5139684677124023) (4108,3.4762513637542725) (3655,3.460939884185791) (3892,3.423501491546631) (3809,3.384636640548706) (3277,3.324406147003174) (1629,3.306483268737793) (3458,3.2873501777648926) (3461,3.2712302207946777) (570,3.2479047775268555) (566,3.239950180053711) (3057,3.2271623611450195) (3849,3.195801258087158) (4092,3.195678234100342)
2714: (185,5.039616584777832) (512,4.887076377868652) (592,4.644032001495361) (136,4.542465686798096) (147,4.405083656311035) (15,4.400111198425293) (2069,3.9486513137817383) (575,3.92254638671875)* (1144,3.903459072113037) (707,3.8290023803710938) (493,3.799542188644409) (932,3.780625104904175) (167,3.742886781692505) (1063,3.7086000442504883) (265,3.706639289855957) (130,3.658031940460205) (153,3.6434431076049805) (1116,3.5827887058258057) (1553,3.5759806632995605) (48,3.5280752182006836)
